FID,ID,POINT_X,POINT_Y,AREA_SQM,LAND,MANGROVE,FRINGING_R,OUTER_REEF,SEAGRASS,WATER,REEF_AREA,LAND_AREA
373,35342,119.0764465,11.2794509,78530,0,0,0,0,0,78530,0,0
374,35343,119.0764465,11.28195095,78561,0,0,0,0,0,78561,0,0
375,35344,119.0764465,11.28445101,78532,0,0,0,0,0,78532,0,0
376,35345,119.0764465,11.28695107,78562,0,0,0,0,0,78562,0,0
377,35346,119.0764465,11.28945113,78533,0,0,0,0,0,78533,0,0
378,35347,119.0764465,11.29195118,78564,0,0,0,0,0,78564,0,0
379,35348,119.0764465,11.29445124,78535,0,0,0,0,0,78535,0,0
380,35349,119.0764465,11.29695082,78535,0,0,0,0,0,78535,0,0
381,35350,119.0764465,11.29945088,78566,0,0,0,0,0,78566,0,0
382,35351,119.0764465,11.30195093,78537,0,0,0,0,0,78537,0,0
383,35352,119.0764465,11.30445099,78567,0,0,0,0,0,78567,0,0
384,35353,119.0764465,11.30695105,78538,0,0,0,0,0,78538,0,0
385,35354,119.0764465,11.30945111,78569,0,0,0,0,0,78569,0,0
386,35355,119.0764465,11.31195116,78539,0,0,0,0,0,78539,0,0
387,35356,119.0764465,11.31445074,78540,0,0,0,0,0,78540,0,0
388,35357,119.0764465,11.3169508,78571,0,0,0,0,0,78571,0,0
389,35358,119.0764465,11.31945086,78542,0,0,0,0,0,78542,0,0
390,35359,119.0764465,11.32195092,78572,0,0,0,0,0,78572,0,0
391,35360,119.0764465,11.32445097,78543,0,0,0,0,0,78543,0,0
392,35361,119.0764465,11.32695103,78574,0,0,0,0,0,78574,0,0
393,35362,119.0764465,11.32945109,78544,0,0,0,0,0,78544,0,0
394,35363,119.0764465,11.33195067,78545,0,0,0,0,0,78545,0,0
395,35364,119.0764465,11.33445072,78576,0,0,0,0,0,78576,0,0
396,35365,119.0764465,11.33695078,78546,0,0,0,0,0,78546,0,0
397,35366,119.0764465,11.33945084,78577,0,0,0,0,0,78577,0,0
398,35367,119.0764465,11.3419509,78548,0,0,0,0,0,78548,0,0
399,35368,119.0764465,11.34445095,78578,0,0,0,0,0,78578,0,0
400,35369,119.0764465,11.34695101,78549,0,0,0,0,0,78549,0,0
401,35370,119.0764465,11.34945107,78580,0,0,0,0,0,78580,0,0
402,35371,119.0764465,11.35195113,78551,0,0,0,0,0,78551,0,0
403,35372,119.0764465,11.35445071,78551,0,0,0,0,0,78551,0,0
404,35373,119.0764465,11.35695076,78582,0,0,0,0,0,78582,0,0
405,35374,119.0764465,11.35945082,78553,0,0,0,0,0,78553,0,0
406,35375,119.0764465,11.36195088,78583,0,0,0,0,0,78583,0,0
407,35376,119.0764465,11.36445093,78554,0,0,0,0,0,78554,0,0
408,35377,119.0764465,11.36695099,78585,0,0,0,0,0,78585,0,0
409,35378,119.0764465,11.36945105,78555,0,0,0,0,0,78555,0,0
410,35379,119.0764465,11.37195111,78586,0,0,0,0,0,78586,0,0
411,35380,119.0764465,11.37445116,78557,0,0,0,0,0,78557,0,0
412,35381,119.0764465,11.37695074,78558,0,0,0,0,0,78558,0,0
413,35382,119.0764465,11.3794508,78588,0,0,0,0,0,78588,0,0
414,35383,119.0764465,11.38195086,78559,0,0,0,0,0,78559,0,0
415,35384,119.0764465,11.38445092,78590,0,0,0,0,0,78590,0,0
416,35385,119.0764465,11.38695097,78560,0,0,0,0,0,78560,0,0
417,35386,119.0764465,11.38945103,78591,0,0,0,0,0,78591,0,0
418,35387,119.0764465,11.39195109,78562,0,0,0,0,0,78562,0,0
419,35388,119.0764465,11.39445067,78562,0,0,0,0,0,78562,0,0
420,35389,119.0764465,11.39695072,78593,0,0,0,0,0,78593,0,0
421,35390,119.0764465,11.39945078,78564,0,0,0,0,0,78564,0,0
422,35391,119.0764465,11.40195084,78595,0,0,0,0,0,78595,0,0
423,35392,119.0764465,11.4044509,78565,0,0,0,0,0,78565,0,0
424,35393,119.0764465,11.40695095,78596,0,0,0,0,0,78596,0,0
425,35394,119.0764465,11.40945101,78567,0,0,0,0,0,78567,0,0
426,35395,119.0764465,11.41195059,78567,0,0,0,0,0,78567,0,0
427,35396,119.0764465,11.41445065,78598,0,0,0,0,0,78598,0,0
428,35397,119.0764465,11.41695071,78569,0,0,0,0,0,78569,0,0
429,35398,119.0764465,11.41945076,78599,0,0,0,0,0,78599,0,0
430,35399,119.0764465,11.42195082,78570,0,0,0,0,0,78570,0,0
431,35400,119.0764465,11.42445088,78601,0,0,0,0,0,78601,0,0
432,35401,119.0764465,11.42695093,78572,0,0,0,0,0,78572,0,0
433,35402,119.0764465,11.42945099,78602,0,0,0,0,0,78602,0,0
434,35403,119.0764465,11.43195105,78573,0,0,0,0,0,78573,0,0
435,35404,119.0764465,11.43445063,78574,0,0,0,0,0,78574,0,0
436,35405,119.0764465,11.43695069,78604,0,0,0,0,0,78604,0,0
437,35406,119.0764465,11.43945074,78575,0,0,0,0,0,78575,0,0
438,35407,119.0764465,11.4419508,78606,0,0,0,0,0,78606,0,0
439,35408,119.0764465,11.44445086,78576,0,0,0,0,0,78576,0,0
440,35409,119.0764465,11.44695092,78607,0,0,0,0,0,78607,0,0
441,35410,119.0764465,11.44945097,78578,0,0,0,0,0,78578,0,0
442,35411,119.0764465,11.45195103,78609,0,0,0,0,0,78609,0,0
443,35412,119.0764465,11.45445109,78579,0,0,0,0,0,78579,0,0
444,35413,119.0764465,11.45695067,78580,0,0,0,0,0,78580,0,0
445,35414,119.0764465,11.45945072,78611,0,0,0,0,0,78611,0,0
446,35415,119.0764465,11.46195078,78581,0,0,0,0,0,78581,0,0
447,35416,119.0764465,11.46445084,78612,0,0,0,0,0,78612,0,0
448,35417,119.0764465,11.4669509,78583,0,0,0,0,0,78583,0,0
449,35418,119.0764465,11.46945095,78614,0,0,0,0,0,78614,0,0
450,35419,119.0764465,11.47195101,78584,0,0,0,0,0,78584,0,0
451,35420,119.0764465,11.47445059,78585,0,0,0,0,0,78585,0,0
452,35421,119.0764465,11.47695065,78616,0,0,0,0,0,78616,0,0
453,35422,119.0764465,11.47945071,78586,0,0,0,0,0,78586,0,0
454,35423,119.0764465,11.48195076,78617,0,0,0,0,0,78617,0,0
455,35424,119.0764465,11.48445082,78588,0,0,0,0,0,78588,0,0
456,35425,119.0764465,11.48695088,78618,0,0,0,0,0,78618,0,0
457,35426,119.0764465,11.48945093,78589,0,0,0,0,0,78589,0,0
458,35427,119.0764465,11.49195051,78590,0,0,0,0,0,78590,0,0
459,35428,119.0764465,11.49445057,78621,0,0,0,0,0,78621,0,0
460,35429,119.0764465,11.49695063,78591,0,0,0,0,0,78591,0,0
461,35430,119.0764465,11.49945069,78622,0,0,0,0,0,78622,0,0
462,35431,119.0764465,11.50195074,78593,0,0,0,0,0,78593,0,0
463,35432,119.0764465,11.5044508,78623,0,0,0,0,0,78623,0,0
464,35433,119.0764465,11.50695086,78594,0,0,0,0,0,78594,0,0
465,35434,119.0764465,11.50945092,78625,0,0,0,0,0,78625,0,0
466,35435,119.0764465,11.51195097,78596,0,0,0,0,0,78596,0,0
467,35436,119.0764465,11.51445055,78596,0,0,0,0,0,78596,0,0
468,35437,119.0764465,11.51695061,78627,0,0,0,0,0,78627,0,0
469,35438,119.0764465,11.51945067,78598,0,0,0,0,0,78598,0,0
470,35439,119.0764465,11.52195072,78628,0,0,0,0,0,78628,0,0
471,35440,119.0764465,11.52445078,78599,0,0,0,0,0,78599,0,0
472,35441,119.0764465,11.52695084,78630,0,0,0,0,0,78630,0,0
473,35442,119.0764465,11.5294509,78600,0,0,0,0,0,78600,0,0
474,35443,119.0764465,11.53195095,78631,0,0,0,0,0,78631,0,0
475,35444,119.0764465,11.53445101,78602,0,0,0,0,0,78602,0,0
476,35445,119.0764465,11.53695059,78603,0,0,0,0,0,78603,0,0
477,35446,119.0764465,11.53945065,78633,0,0,0,0,0,78633,0,0
478,35447,119.0764465,11.54195071,78604,0,0,0,0,0,78604,0,0
479,35448,119.0764465,11.54445076,78635,0,0,0,0,0,78635,0,0
480,35449,119.0764465,11.54695082,78605,0,0,0,0,0,78605,0,0
481,35450,119.0764465,11.54945088,78636,0,0,0,0,0,78636,0,0
482,35451,119.0764465,11.55195093,78607,0,0,0,0,0,78607,0,0
483,35452,119.0764465,11.55445051,78608,0,0,0,0,0,78608,0,0
484,35453,119.0764465,11.55695057,78638,0,0,0,0,0,78638,0,0
485,35454,119.0764465,11.55945063,78609,0,0,0,0,0,78609,0,0
486,35455,119.0764465,11.56195069,78640,0,0,0,0,0,78640,0,0
487,35456,119.0764465,11.56445074,78610,0,0,0,0,0,78610,0,0
488,35457,119.0764465,11.5669508,78641,0,0,0,0,0,78641,0,0
489,35458,119.0764465,11.56945086,78612,0,0,0,0,0,78612,0,0
490,35459,119.0764465,11.57195044,78613,0,0,0,0,0,78613,0,0
491,35460,119.0764465,11.5744505,78643,0,0,0,0,0,78643,0,0
492,35461,119.0764465,11.57695055,78614,0,0,0,0,0,78614,0,0
493,35462,119.0764465,11.57945061,78645,0,0,0,0,0,78645,0,0
494,35463,119.0764465,11.58195067,78615,0,0,0,0,0,78615,0,0
495,35464,119.0764465,11.58445072,78646,0,0,0,0,0,78646,0,0
496,35465,119.0764465,11.58695078,78617,0,0,0,0,0,78617,0,0
497,35466,119.0764465,11.58945084,78648,0,0,0,0,0,78648,0,0
498,35467,119.0764465,11.5919509,78618,0,0,0,0,0,78618,0,0
499,35468,119.0764465,11.59445048,78619,0,0,0,0,0,78619,0,0
500,35469,119.0764465,11.59695053,78650,0,0,0,0,0,78650,0,0
501,35470,119.0764465,11.59945059,78620,0,0,0,0,0,78620,0,0
502,35471,119.0764465,11.60195065,78651,0,0,0,0,0,78651,0,0
503,35472,119.0764465,11.60445071,78622,0,0,0,0,0,78622,0,0
504,35473,119.0764465,11.60695076,78653,0,0,0,0,0,78653,0,0
505,35474,119.0764465,11.60945082,78623,0,0,0,0,0,78623,0,0
506,35475,119.0764465,11.61195088,78654,0,0,0,0,0,78654,0,0
507,35476,119.0764465,11.61445093,78625,0,0,0,0,0,78625,0,0
508,35788,119.078949,10.98194933,78449,0,0,0,0,0,78449,0,0
509,35789,119.078949,10.98444939,78480,0,0,0,0,0,78480,0,0
510,35790,119.078949,10.98694945,78451,0,0,0,0,0,78451,0,0
511,35791,119.078949,10.9894495,78481,0,0,0,0,0,78481,0,0
512,35792,119.078949,10.99194956,78452,0,0,0,0,0,78452,0,0
513,35793,119.078949,10.99444962,78483,0,0,0,0,0,78483,0,0
514,35794,119.078949,10.99694968,78453,0,0,0,0,0,78453,0,0
515,35795,119.078949,10.99944973,78484,0,0,0,0,0,78484,0,0
516,35796,119.078949,11.00194979,78455,0,0,0,0,0,78455,0,0
517,35797,119.078949,11.00444937,78455,0,0,0,0,0,78455,0,0
518,35798,119.078949,11.00694943,78486,0,0,0,0,0,78486,0,0
519,35799,119.078949,11.00944948,78457,0,0,0,0,0,78457,0,0
520,35800,119.078949,11.01194954,78487,0,0,0,0,0,78487,0,0
521,35801,119.078949,11.0144496,78458,0,0,0,0,0,78458,0,0
522,35802,119.078949,11.01694966,78489,0,0,0,0,0,78489,0,0
523,35803,119.078949,11.01944971,78459,0,0,0,0,0,78459,0,0
524,35804,119.078949,11.02194929,78460,0,0,0,0,0,78460,0,0
525,35805,119.078949,11.02444935,78491,0,0,0,0,0,78491,0,0
526,35806,119.078949,11.02694941,78461,0,0,0,0,0,78461,0,0
527,35807,119.078949,11.02944947,78492,0,0,0,0,0,78492,0,0
528,35808,119.078949,11.03194952,78463,0,0,0,0,0,78463,0,0
529,35809,119.078949,11.03444958,78493,0,0,0,0,0,78493,0,0
530,35810,119.078949,11.03694964,78464,0,0,0,0,0,78464,0,0
531,35811,119.078949,11.03944922,78465,0,0,0,0,0,78465,0,0
532,35812,119.078949,11.04194927,78495,0,0,0,0,0,78495,0,0
533,35813,119.078949,11.04444933,78466,0,0,0,0,0,78466,0,0
534,35814,119.078949,11.04694939,78497,0,0,0,0,0,78497,0,0
535,35815,119.078949,11.04944945,78467,0,0,0,0,0,78467,0,0
536,35816,119.078949,11.0519495,78498,0,0,0,0,0,78498,0,0
537,35817,119.078949,11.05444956,78469,0,0,0,0,0,78469,0,0
538,35818,119.078949,11.05694962,78499,0,0,0,0,0,78499,0,0
539,35819,119.078949,11.05944968,78470,0,0,0,0,0,78470,0,0
540,35820,119.078949,11.06194926,78471,0,0,0,0,0,78471,0,0
541,35821,119.078949,11.06444931,78501,0,0,0,0,0,78501,0,0
542,35822,119.078949,11.06694937,78472,0,0,0,0,0,78472,0,0
543,35823,119.078949,11.06944943,78503,0,0,0,0,0,78503,0,0
544,35824,119.078949,11.07194948,78474,0,0,0,0,0,78474,0,0
545,35825,119.078949,11.07444954,78504,0,0,0,0,0,78504,0,0
546,35826,119.078949,11.0769496,78475,0,0,0,0,0,78475,0,0
547,35827,119.078949,11.07944966,78506,0,0,0,0,0,78506,0,0
548,35828,119.078949,11.08194971,78476,0,0,0,0,0,78476,0,0
549,35829,119.078949,11.08444929,78477,0,0,0,0,0,78477,0,0
550,35830,119.078949,11.08694935,78508,0,0,0,0,0,78508,0,0
551,35831,119.078949,11.08944941,78478,0,0,0,0,0,78478,0,0
552,35832,119.078949,11.09194947,78509,0,0,0,0,0,78509,0,0
553,35833,119.078949,11.09444952,78480,0,0,0,0,0,78480,0,0
554,35834,119.078949,11.09694958,78510,0,0,0,0,0,78510,0,0
555,35835,119.078949,11.09944964,78481,0,0,0,0,0,78481,0,0
556,35836,119.078949,11.10194922,78482,0,0,0,0,0,78482,0,0
557,35837,119.078949,11.10444927,78512,0,0,0,0,0,78512,0,0
558,35838,119.078949,11.10694933,78483,0,0,0,0,0,78483,0,0
559,35839,119.078949,11.10944939,78514,0,0,0,0,0,78514,0,0
560,35840,119.078949,11.11194945,78484,0,0,0,0,0,78484,0,0
561,35841,119.078949,11.1144495,78515,0,0,0,0,0,78515,0,0
562,35842,119.078949,11.11694956,78486,0,0,0,0,0,78486,0,0
563,35843,119.078949,11.11944914,78486,0,0,0,0,0,78486,0,0
564,35844,119.078949,11.1219492,78517,0,0,0,0,0,78517,0,0
565,35845,119.078949,11.12444926,78488,0,0,0,0,0,78488,0,0
566,35846,119.078949,11.12694931,78518,0,0,0,0,0,78518,0,0
567,35847,119.078949,11.12944937,78489,0,0,0,0,0,78489,0,0
568,35848,119.078949,11.13194943,78520,0,0,0,0,0,78520,0,0
569,35849,119.078949,11.13444948,78491,0,0,0,0,0,78491,0,0
570,35850,119.078949,11.13694954,78521,0,0,0,0,0,78521,0,0
571,35851,119.078949,11.1394496,78492,0,0,0,0,0,78492,0,0
572,35852,119.078949,11.14194918,78493,0,0,0,0,0,78493,0,0
573,35853,119.078949,11.14444924,78523,0,0,0,0,0,78523,0,0
574,35854,119.078949,11.14694929,78494,0,0,0,0,0,78494,0,0
575,35855,119.078949,11.14944935,78525,0,0,0,0,0,78525,0,0
576,35856,119.078949,11.15194941,78495,0,0,0,0,0,78495,0,0
577,35857,119.078949,11.15444947,78526,0,0,0,0,0,78526,0,0
578,35858,119.078949,11.15694952,78497,0,0,0,0,0,78497,0,0
579,35859,119.078949,11.15944958,78527,0,0,0,0,0,78527,0,0
580,35860,119.078949,11.16194964,78498,0,0,0,0,0,78498,0,0
581,35861,119.078949,11.16444922,78499,0,0,0,0,0,78499,0,0
582,35862,119.078949,11.16694927,78529,0,0,0,0,0,78529,0,0
583,35863,119.078949,11.16944933,78500,0,0,0,0,0,78500,0,0
584,35864,119.078949,11.17194939,78531,0,0,0,0,0,78531,0,0
585,35865,119.078949,11.17444945,78502,0,0,0,0,0,78502,0,0
586,35866,119.078949,11.1769495,78532,0,0,0,0,0,78532,0,0
587,35867,119.078949,11.17944956,78503,0,0,0,0,0,78503,0,0
588,35868,119.078949,11.18194914,78504,0,0,0,0,0,78504,0,0
589,35869,119.078949,11.1844492,78534,0,0,0,0,0,78534,0,0
590,35870,119.078949,11.18694926,78505,0,0,0,0,0,78505,0,0
591,35871,119.078949,11.18944931,78536,0,0,0,0,0,78536,0,0
592,35872,119.078949,11.19194937,78506,0,0,0,0,0,78506,0,0
593,35873,119.078949,11.19444943,78537,0,0,0,0,0,78537,0,0
594,35874,119.078949,11.19694948,78508,0,0,0,0,0,78508,0,0
595,35875,119.078949,11.19944907,78508,0,0,0,0,0,78508,0,0
596,35876,119.078949,11.20194912,78539,0,0,0,0,0,78539,0,0
597,35877,119.078949,11.20444918,78510,0,0,0,0,0,78510,0,0
598,35878,119.078949,11.20695019,78600,0,0,0,0,0,78600,0,0
599,35879,119.078949,11.2094512,78511,0,0,0,0,0,78511,0,0
600,35880,119.078949,11.21195126,78542,0,0,0,0,0,78542,0,0
601,35881,119.078949,11.21445132,78513,0,0,0,0,0,78513,0,0
602,35882,119.078949,11.2169509,78513,0,0,0,0,0,78513,0,0
603,35883,119.078949,11.21945095,78544,0,0,0,0,0,78544,0,0
604,35884,119.078949,11.22195101,78515,0,0,0,0,0,78515,0,0
605,35885,119.078949,11.22445107,78545,0,0,0,0,0,78545,0,0
606,35886,119.078949,11.22695113,78516,0,0,0,0,0,78516,0,0
607,35887,119.078949,11.22945118,78547,0,0,0,0,0,78547,0,0
608,35888,119.078949,11.23195124,78517,0,0,0,0,0,78517,0,0
609,35889,119.078949,11.23445082,78518,0,0,0,0,0,78518,0,0
610,35890,119.078949,11.23695088,78549,0,0,0,0,0,78549,0,0
611,35891,119.078949,11.23945093,78519,0,0,0,0,0,78519,0,0
612,35892,119.078949,11.24195099,78550,0,0,0,0,0,78550,0,0
613,35893,119.078949,11.24445105,78521,0,0,0,0,0,78521,0,0
614,35894,119.078949,11.24695111,78551,0,0,0,0,0,78551,0,0
615,35895,119.078949,11.24945116,78522,0,0,0,0,0,78522,0,0
616,35896,119.078949,11.25195074,78523,0,0,0,0,0,78523,0,0
617,35897,119.078949,11.2544508,78553,0,0,0,0,0,78553,0,0
618,35898,119.078949,11.25695086,78524,0,0,0,0,0,78524,0,0
619,35899,119.078949,11.25945092,78555,0,0,0,0,0,78555,0,0
620,35900,119.078949,11.26195097,78526,0,0,0,0,0,78526,0,0
621,35901,119.078949,11.26445103,78556,0,0,0,0,0,78556,0,0
622,35902,119.078949,11.26695109,78527,0,0,0,0,0,78527,0,0
623,35903,119.078949,11.26945114,78558,0,0,0,0,0,78558,0,0
624,35904,119.078949,11.2719512,78528,0,0,0,0,0,78528,0,0
625,35905,119.078949,11.27445078,78529,0,0,0,0,0,78529,0,0
626,35906,119.078949,11.27695084,78560,0,0,0,0,0,78560,0,0
627,35907,119.078949,11.2794509,78530,0,0,0,0,0,78530,0,0
628,35908,119.078949,11.28195095,78561,0,0,0,0,0,78561,0,0
629,35909,119.078949,11.28445101,78532,0,0,0,0,0,78532,0,0
630,35910,119.078949,11.28695107,78562,0,0,0,0,0,78562,0,0
631,35911,119.078949,11.28945113,78533,0,0,0,0,0,78533,0,0
632,35912,119.078949,11.29195118,78564,0,0,0,0,0,78564,0,0
633,35913,119.078949,11.29445124,78535,0,0,0,0,0,78535,0,0
634,35914,119.078949,11.29695082,78535,0,0,0,0,0,78535,0,0
635,35915,119.078949,11.29945088,78566,0,0,0,0,0,78566,0,0
636,35916,119.078949,11.30195093,78537,0,0,0,0,0,78537,0,0
637,35917,119.078949,11.30445099,78567,0,0,0,0,0,78567,0,0
638,35918,119.078949,11.30695105,78538,0,0,0,0,0,78538,0,0
639,35919,119.078949,11.30945111,78569,0,0,0,0,0,78569,0,0
640,35920,119.078949,11.31195116,78539,0,0,0,0,0,78539,0,0
641,35921,119.078949,11.31445074,78540,0,0,0,0,0,78540,0,0
642,35922,119.078949,11.3169508,78571,0,0,0,0,0,78571,0,0
643,35923,119.078949,11.31945086,78542,0,0,0,0,0,78542,0,0
644,35924,119.078949,11.32195092,78572,0,0,0,0,0,78572,0,0
645,35925,119.078949,11.32445097,78543,0,0,0,0,0,78543,0,0
646,35926,119.078949,11.32695103,78574,0,0,0,0,0,78574,0,0
647,35927,119.078949,11.32945109,78544,0,0,0,0,0,78544,0,0
648,35928,119.078949,11.33195067,78545,0,0,0,0,0,78545,0,0
649,35929,119.078949,11.33445072,78576,0,0,0,0,0,78576,0,0
650,35930,119.078949,11.33695078,78546,0,0,0,0,0,78546,0,0
651,35931,119.078949,11.33945084,78577,0,0,0,0,0,78577,0,0
652,35932,119.078949,11.3419509,78548,0,0,0,0,0,78548,0,0
653,35933,119.078949,11.34445095,78578,0,0,0,0,0,78578,0,0
654,35934,119.078949,11.34695101,78549,0,0,0,0,0,78549,0,0
655,35935,119.078949,11.34945107,78580,0,0,0,0,0,78580,0,0
656,35936,119.078949,11.35195113,78551,0,0,0,0,0,78551,0,0
657,35937,119.078949,11.35445071,78551,0,0,0,0,0,78551,0,0
658,35938,119.078949,11.35695076,78582,0,0,0,0,0,78582,0,0
659,35939,119.078949,11.35945082,78553,0,0,0,0,0,78553,0,0
660,35940,119.078949,11.36195088,78583,0,0,0,0,0,78583,0,0
661,35941,119.078949,11.36445093,78554,0,0,0,0,0,78554,0,0
662,35942,119.078949,11.36695099,78585,0,0,0,0,0,78585,0,0
663,35943,119.078949,11.36945105,78555,0,0,0,0,0,78555,0,0
664,35944,119.078949,11.37195111,78586,0,0,0,0,0,78586,0,0
665,35945,119.078949,11.37445116,78557,0,0,0,0,0,78557,0,0
666,35946,119.078949,11.37695074,78558,0,0,0,0,0,78558,0,0
667,35947,119.078949,11.3794508,78588,0,0,0,0,0,78588,0,0
668,35948,119.078949,11.38195086,78559,0,0,0,0,0,78559,0,0
669,35949,119.078949,11.38445092,78590,0,0,0,0,0,78590,0,0
670,35950,119.078949,11.38695097,78560,0,0,0,0,0,78560,0,0
671,35951,119.078949,11.38945103,78591,0,0,0,0,0,78591,0,0
672,35952,119.078949,11.39195109,78562,0,0,0,0,0,78562,0,0
673,35953,119.078949,11.39445067,78562,0,0,0,0,0,78562,0,0
674,35954,119.078949,11.39695072,78593,0,0,0,0,0,78593,0,0
675,35955,119.078949,11.39945078,78564,0,0,0,0,0,78564,0,0
676,35956,119.078949,11.40195084,78595,0,0,0,0,0,78595,0,0
677,35957,119.078949,11.4044509,78565,0,0,0,0,0,78565,0,0
678,35958,119.078949,11.40695095,78596,0,0,0,0,0,78596,0,0
679,35959,119.078949,11.40945101,78567,0,0,0,0,0,78567,0,0
680,35960,119.078949,11.41195059,78567,0,0,0,0,0,78567,0,0
681,35961,119.078949,11.41445065,78598,0,0,0,0,0,78598,0,0
682,35962,119.078949,11.41695071,78569,0,0,0,0,0,78569,0,0
683,35963,119.078949,11.41945076,78599,0,0,0,0,0,78599,0,0
684,35964,119.078949,11.42195082,78570,0,0,0,0,0,78570,0,0
685,35965,119.078949,11.42445088,78601,0,0,0,0,0,78601,0,0
686,35966,119.078949,11.42695093,78572,0,0,0,0,0,78572,0,0
687,35967,119.078949,11.42945099,78602,0,0,0,0,0,78602,0,0
688,35968,119.078949,11.43195105,78573,0,0,0,0,0,78573,0,0
689,35969,119.078949,11.43445063,78574,0,0,0,0,0,78574,0,0
690,35970,119.078949,11.43695069,78604,0,0,0,0,0,78604,0,0
691,35971,119.078949,11.43945074,78575,0,0,0,0,0,78575,0,0
692,35972,119.078949,11.4419508,78606,0,0,0,0,0,78606,0,0
693,35973,119.078949,11.44445086,78576,0,0,0,0,0,78576,0,0
694,35974,119.078949,11.44695092,78607,0,0,0,0,0,78607,0,0
695,35975,119.078949,11.44945097,78578,0,0,0,0,0,78578,0,0
696,35976,119.078949,11.45195103,78609,0,0,0,0,0,78609,0,0
697,35977,119.078949,11.45445109,78579,0,0,0,0,0,78579,0,0
698,35978,119.078949,11.45695067,78580,0,0,0,0,0,78580,0,0
699,35979,119.078949,11.45945072,78611,0,0,0,0,0,78611,0,0
700,35980,119.078949,11.46195078,78581,0,0,0,0,0,78581,0,0
701,35981,119.078949,11.46445084,78612,0,0,0,0,0,78612,0,0
702,35982,119.078949,11.4669509,78583,0,0,0,0,0,78583,0,0
703,35983,119.078949,11.46945095,78614,0,0,0,0,0,78614,0,0
704,35984,119.078949,11.47195101,78584,0,0,0,0,0,78584,0,0
705,35985,119.078949,11.47445059,78585,0,0,0,0,0,78585,0,0
706,35986,119.078949,11.47695065,78616,0,0,0,0,0,78616,0,0
707,35987,119.078949,11.47945071,78586,0,0,0,0,0,78586,0,0
708,35988,119.078949,11.48195076,78617,0,0,0,0,0,78617,0,0
709,35989,119.078949,11.48445082,78588,0,0,0,0,0,78588,0,0
710,35990,119.078949,11.48695088,78618,0,0,0,0,0,78618,0,0
711,35991,119.078949,11.48945093,78589,0,0,0,0,0,78589,0,0
712,35992,119.078949,11.49195051,78590,0,0,0,0,0,78590,0,0
713,35993,119.078949,11.49445057,78621,0,0,0,0,0,78621,0,0
714,35994,119.078949,11.49695063,78591,0,0,0,0,0,78591,0,0
715,35995,119.078949,11.49945069,78622,0,0,0,0,0,78622,0,0
716,35996,119.078949,11.50195074,78593,0,0,0,0,0,78593,0,0
717,35997,119.078949,11.5044508,78623,0,0,0,0,0,78623,0,0
718,35998,119.078949,11.50695086,78594,0,0,0,0,0,78594,0,0
719,35999,119.078949,11.50945092,78625,0,0,0,0,0,78625,0,0
720,36000,119.078949,11.51195097,78596,0,0,0,0,0,78596,0,0
721,36001,119.078949,11.51445055,78596,0,0,0,0,0,78596,0,0
722,36002,119.078949,11.51695061,78627,0,0,0,0,0,78627,0,0
723,36003,119.078949,11.51945067,78598,0,0,0,0,0,78598,0,0
724,36004,119.078949,11.52195072,78628,0,0,0,0,0,78628,0,0
725,36005,119.078949,11.52445078,78599,0,0,0,0,0,78599,0,0
726,36006,119.078949,11.52695084,78630,0,0,0,0,0,78630,0,0
727,36007,119.078949,11.5294509,78600,0,0,0,0,0,78600,0,0
728,36008,119.078949,11.53195095,78631,0,0,0,0,0,78631,0,0
729,36009,119.078949,11.53445101,78602,0,0,0,0,0,78602,0,0
730,36010,119.078949,11.53695059,78603,0,0,0,0,0,78603,0,0
731,36011,119.078949,11.53945065,78633,0,0,0,0,0,78633,0,0
732,36012,119.078949,11.54195071,78604,0,0,0,0,0,78604,0,0
733,36013,119.078949,11.54445076,78635,0,0,0,0,0,78635,0,0
734,36014,119.078949,11.54695082,78605,0,0,0,0,0,78605,0,0
735,36015,119.078949,11.54945088,78636,0,0,0,0,0,78636,0,0
736,36016,119.078949,11.55195093,78607,0,0,0,0,0,78607,0,0
737,36017,119.078949,11.55445051,78608,0,0,0,0,0,78608,0,0
738,36018,119.078949,11.55695057,78638,0,0,0,0,0,78638,0,0
739,36019,119.078949,11.55945063,78609,0,0,0,0,0,78609,0,0
740,36020,119.078949,11.56195069,78640,0,0,0,0,0,78640,0,0
741,36021,119.078949,11.56445074,78610,0,0,0,0,0,78610,0,0
742,36022,119.078949,11.5669508,78641,0,0,0,0,0,78641,0,0
743,36023,119.078949,11.56945086,78612,0,0,0,0,0,78612,0,0
744,36024,119.078949,11.57195044,78613,0,0,0,0,0,78613,0,0
745,36025,119.078949,11.5744505,78643,0,0,0,0,0,78643,0,0
746,36026,119.078949,11.57695055,78614,0,0,0,0,0,78614,0,0
747,36027,119.078949,11.57945061,78645,0,0,0,0,0,78645,0,0
748,36028,119.078949,11.58195067,78615,0,0,0,0,0,78615,0,0
749,36029,119.078949,11.58445072,78646,0,0,0,0,0,78646,0,0
750,36030,119.078949,11.58695078,78617,0,0,0,0,0,78617,0,0
751,36031,119.078949,11.58945084,78648,0,0,0,0,0,78648,0,0
752,36032,119.078949,11.5919509,78618,0,0,0,0,0,78618,0,0
753,36033,119.078949,11.59445048,78619,0,0,0,0,0,78619,0,0
754,36034,119.078949,11.59695053,78650,0,0,0,0,0,78650,0,0
